"timestep","group0_trust_in_sp0.mean","group0_trust_in_sp0.sd","group0_trust_in_sp1.mean","group0_trust_in_sp1.sd","group0_trust_in_sp2.mean","group0_trust_in_sp2.sd","group1_trust_in_sp0.mean","group1_trust_in_sp0.sd","group1_trust_in_sp1.mean","group1_trust_in_sp1.sd","group1_trust_in_sp2.mean","group1_trust_in_sp2.sd","group2_trust_in_sp0.mean","group2_trust_in_sp0.sd","group2_trust_in_sp1.mean","group2_trust_in_sp1.sd","group2_trust_in_sp2.mean","group2_trust_in_sp2.sd","group3_trust_in_sp0.mean","group3_trust_in_sp0.sd","group3_trust_in_sp1.mean","group3_trust_in_sp1.sd","group3_trust_in_sp2.mean","group3_trust_in_sp2.sd"
235,0.650776464390218,0.0358268233083305,0.504909232687324,0.0030628872354701,0.673436971130333,0.0457056172165343,0.516078037412205,0.0136651787092888,0.820974599329961,0.0655485373834881,0.515130402808487,0.00992570202064372,0.649567525038918,0.0377408706366648,0.505913946370373,0.00408463486258964,0.676328896694869,0.052657388476622,0.51621805520414,0.0126101037941814,0.821311081217212,0.0611817629482108,0.514048267491856,0.00953057025630067
236,0.650923826724124,0.0368023551396612,0.505592171450158,0.00379308215120044,0.67144154631422,0.0464913732527132,0.514845085085415,0.0112607782196899,0.819401917543154,0.0631040640106916,0.515395792127968,0.00957684692539135,0.65077010478478,0.0389218787075957,0.504734945092462,0.00335435071062245,0.675263660001492,0.0541359699835689,0.517565954342697,0.0154521645548746,0.818154699796616,0.0567305184732808,0.513902824890039,0.00874877120345113
237,0.650907775676962,0.038382120957658,0.505408939634573,0.00389873264336027,0.670469850092514,0.0486479702354585,0.515642767464196,0.0120951487001979,0.821098524693571,0.0624825680185927,0.515394549323758,0.0111763056290621,0.65118102283785,0.0392671896965084,0.504255529949865,0.0028123634292553,0.674213153599205,0.0549273532814029,0.518339751837472,0.0133629135982751,0.815743736784982,0.057559455643676,0.514498477877212,0.00916418339333086
238,0.651591733412639,0.0395194413142972,0.50587541030612,0.00433640576749706,0.669507738601548,0.0516678676615928,0.515337113909506,0.01113177700351,0.819249091606087,0.0658525509912667,0.514705982281609,0.00836255088018362,0.651125916124807,0.0390360236728402,0.504572319595676,0.00332155949604892,0.673397388441468,0.0547905494499079,0.518635602621948,0.0158766907846583,0.815152346112517,0.0592936115474693,0.51391235046804,0.009892785523034
239,0.651450898337179,0.0409910653762353,0.505240815349136,0.00386036049392413,0.669366600988618,0.0528313016334755,0.516180033084289,0.0123895586977086,0.820288642566799,0.06498625731057,0.514977443496924,0.00848935097441438,0.650773989531825,0.039116543944719,0.50512716547544,0.00376671407892407,0.672183173786248,0.0541942908569767,0.518371708299867,0.0141353470292218,0.816157819646299,0.0598528045670576,0.513350206943545,0.00838526382480971
240,0.65057310151574,0.0422617903597149,0.505284788846202,0.00354727636350465,0.668793792940306,0.0546265896515467,0.515157546646511,0.0113579617069347,0.82032555545657,0.061976429785041,0.515398489272068,0.00910422853335832,0.649629248514838,0.0395375475151886,0.504629558004588,0.00309851055193262,0.67226673268785,0.0543734148730772,0.517628486329136,0.0135816740056151,0.817204884208141,0.056763557160698,0.5137525133641,0.00774922537276221
241,0.649717587193509,0.0426322228807748,0.504901670442237,0.0033777188235828,0.668511184862129,0.0564182105626876,0.515023691427843,0.0109150421645259,0.821247904826924,0.0611920050878339,0.515629265073429,0.0084412296897713,0.64847578490604,0.0397127143365811,0.505711823999434,0.00488607958967752,0.671740847074209,0.0563545917919453,0.515698010817354,0.0132684176879881,0.82027754007949,0.054943603914264,0.513210702335647,0.00643470018256979
242,0.649099353885706,0.0427168440788178,0.50434192169415,0.00277785189500104,0.669736665450753,0.0562757605540551,0.517033149103976,0.0128483115991106,0.8202921025749,0.0593010751937444,0.516014084062231,0.00813973935032863,0.647925303332794,0.0391190920752224,0.50523882904893,0.00353183126692533,0.672752783109638,0.0560000300780304,0.514760411808766,0.0133447433720068,0.823158771746679,0.0535276577848644,0.513377226685899,0.00734014897374319
243,0.649171376560679,0.0421751973013076,0.504577115160519,0.00292470259745689,0.670193564956305,0.0561266403636104,0.515799566438314,0.0108230666860863,0.821386825517996,0.0580643053861457,0.515735434389143,0.00841706784852604,0.647472735175565,0.0396705115864639,0.504992184778832,0.00367036206245951,0.673618566816325,0.0558136250200353,0.515891275035298,0.0150646109571376,0.823687680714386,0.053525187704331,0.513266340642837,0.00763353299311223
244,0.648991755372048,0.0414614786287686,0.504589362180511,0.00323158576605609,0.671413268908353,0.0548479723850976,0.516018769117265,0.0118886350545666,0.819627352354737,0.0586848146804968,0.515783514756162,0.00881061443700224,0.647428288477703,0.0391825663032452,0.505347010608217,0.00417132301829971,0.673476240534942,0.0541787859824946,0.513999663601552,0.0138488907388196,0.824163129866245,0.0545407266504314,0.513198296220341,0.00729113575367917
245,0.649184445707781,0.040846212260803,0.505327011559246,0.00429231228710648,0.671823382125881,0.0535093977136708,0.514796764443967,0.0115478844356629,0.816126294905898,0.0603861671721557,0.515824550674407,0.0079710080347249,0.647976293130952,0.0395279008124307,0.504913715160568,0.00384693519882565,0.673035025789508,0.0522942197792743,0.51430603718704,0.0131597942358272,0.822068562758779,0.058867482051259,0.513432600161311,0.00807480835988832
246,0.650202399873949,0.0398941102818002,0.504796836210785,0.00310153207423137,0.67274746815279,0.0524553228730264,0.514803011678524,0.0109913727106129,0.814983999365324,0.0665021718067376,0.51489042640198,0.00739227085034373,0.648531237882768,0.0386244116963711,0.504668353248651,0.00332947167275281,0.673798193110934,0.0515739989182388,0.516500404200252,0.0156568262972931,0.817863042804444,0.0676438249990618,0.512717626412515,0.00775357968129184
247,0.65059051902941,0.0385654479385764,0.504884176558414,0.00376755989658272,0.673056894753657,0.051546431723904,0.515257651287043,0.0117605432811898,0.80842175422283,0.0768636786640149,0.515134902147254,0.00809575887127514,0.648543824207045,0.0380105365935738,0.504990318724676,0.0035208479739408,0.673946588123985,0.0506676136959625,0.518072773721193,0.0164200417295213,0.812992517168547,0.076687591060981,0.513300420217611,0.00933193903731861
248,0.651537715447294,0.0376628245777147,0.504483533968295,0.00274350216444103,0.674644540331247,0.0502932964282597,0.515831485149766,0.0120787088150887,0.804627679758556,0.0837179230597069,0.514106172042706,0.00678292879489659,0.649024883171893,0.0371726914127638,0.504437595980367,0.00337993055354462,0.674784566464824,0.0494430365609823,0.517095983066664,0.0122771254753257,0.811163850008836,0.0823969892965084,0.512753379243514,0.00745126327294337
249,0.65131326909569,0.0363962095905718,0.504418010244349,0.00348554806885632,0.676394881941178,0.0480128897078968,0.518442529247818,0.0146645508229105,0.798735068109884,0.085979438395746,0.514295848249625,0.00766482047193605,0.648394451100309,0.0355117966782033,0.504537131360746,0.00360533856339758,0.676020538847306,0.0477224056263857,0.517547048510426,0.0134618137138529,0.808469489290913,0.0875343078979302,0.512413652208657,0.00752615076686469
250,0.651754188959679,0.0357638824229387,0.504612572550131,0.00339326621033749,0.677729931310333,0.0465692231392225,0.515913125884815,0.012355600987019,0.797002697630225,0.091253188465212,0.513932810612513,0.00707866743214682,0.648558838679506,0.0345299059387643,0.504853462224028,0.00328874648371064,0.677454011003704,0.0461245250546096,0.517570174109159,0.0127141445384544,0.80478110295851,0.0917952429616453,0.512614610127236,0.00714862045833241
251,0.651200245002141,0.0349816180957225,0.505512760053249,0.00394457666391755,0.678414847126944,0.044912868431997,0.514705513592137,0.0113292305575668,0.794670128956442,0.0963209130965925,0.515130827971114,0.0112243786713199,0.648875875238618,0.0331547849873879,0.505003874193977,0.0031679141513456,0.678661489714555,0.0438708964448233,0.515971088459231,0.0139743862455494,0.80456055078377,0.0923180099544395,0.513242895849645,0.00820553401196767
252,0.650840049870028,0.035638966296606,0.505133790711828,0.0042163361790178,0.68049012643606,0.0431239361825688,0.514869210394209,0.0123489945258055,0.794453827231441,0.0973856476413902,0.514357428152667,0.00737692577216221,0.648642784586571,0.0325368889174035,0.505731601322706,0.00387366405957331,0.679757220755568,0.0421580200408855,0.51645096753157,0.0129396448561696,0.805170061188818,0.096118453974877,0.512820443656078,0.00830957779916344
253,0.651187639601024,0.0360979595546563,0.504763344355257,0.00355822402611694,0.682000444918177,0.0408607847050602,0.515787373164432,0.0125397107734065,0.79325834568104,0.0977364468995498,0.514881782513006,0.00830346964177524,0.649627454741659,0.033291166538918,0.504658068801144,0.00340058999948902,0.682008907280619,0.0400030212159156,0.516875672274674,0.0114140651342317,0.804650285145158,0.0955763386994774,0.515146526790194,0.00985990030162391
254,0.651541673752379,0.0372300020758229,0.504912820093518,0.00406691966731925,0.683037424222106,0.0383954550497531,0.51319626634227,0.0099765578378344,0.792777677913264,0.101946113365205,0.515143604593113,0.0078854869114549,0.650047331079607,0.0340456106534245,0.504967662882386,0.00400057693511182,0.68323164625744,0.037406826919126,0.515559104747482,0.0104832049474502,0.804444012952663,0.0965171923571856,0.514536405381021,0.00899689517696585
255,0.650995645435726,0.0384467480539376,0.504592997228573,0.00330566263233488,0.684311040435735,0.0363102853824209,0.513716577798026,0.0101808627708165,0.791512175256504,0.101598965207019,0.516357149823964,0.00965639107238315,0.649372469450553,0.0351286895274965,0.505262653685028,0.0036674095556493,0.684698278777642,0.0346835900299454,0.516165078949326,0.0110331779935263,0.805153757917294,0.0978155667320214,0.513981436200646,0.00921308197766414
256,0.650844385800904,0.0404290043944094,0.504399025449206,0.00304548692422949,0.685333441680108,0.0343150166307671,0.514168060853385,0.010813960467237,0.790874819322324,0.101826281220931,0.515840949670321,0.0088780332479013,0.648496271310703,0.036536636602809,0.50526611196309,0.00386348529840817,0.686155767477589,0.0323132428665464,0.517146158496717,0.0152192719431075,0.804299665163263,0.0986196565224085,0.51367608482179,0.00791765114579239
257,0.649887533599347,0.0416574648632638,0.504877677330138,0.0033513327284752,0.686091682773297,0.0325516890337697,0.514541958926914,0.0120023281246003,0.790615585285278,0.101795936429652,0.515676600005247,0.00860312740746697,0.648648424265312,0.037942646773332,0.504488662322446,0.00284904961730728,0.688174498812775,0.030871306591812,0.51663351821491,0.0114103576074642,0.805614569064852,0.0992891377557092,0.514458916605169,0.00900705969412658
258,0.648788511817879,0.0428912716127152,0.504911299667123,0.00412389664569493,0.686965433842857,0.0310884341808984,0.513325951602839,0.0105324148202174,0.793566457930223,0.101013823841922,0.516519773885101,0.0088595880180541,0.647808079358371,0.0396102777676229,0.505312297387801,0.00381512553609902,0.689219086278771,0.0292119981174033,0.515717708370211,0.010666955994802,0.804961481288465,0.098994566373506,0.514875600142647,0.00814908496033902
259,0.648814239528218,0.0450012531718464,0.504818790052106,0.0040164953892491,0.68783890834239,0.0302699559053628,0.513316479456376,0.0117512812779077,0.793854389840821,0.102132340531114,0.518649601584379,0.0110957853350502,0.645980602673557,0.0419218464589926,0.505341035054721,0.00376108509272448,0.690891000960405,0.0277808919348889,0.520060230031206,0.020513217519352,0.804632447889784,0.0979689461195638,0.514726545173526,0.00800707973024136
260,0.64881052302026,0.0466776766417025,0.504525672821983,0.00333875577440594,0.68809370726741,0.0293678889104911,0.513118083047215,0.0106661416093821,0.794499344275765,0.101825441080697,0.517014496882381,0.0101506747823072,0.646783484037685,0.044066633074905,0.504906985147259,0.00364620557886247,0.690845517653073,0.0261857923909238,0.517166395900348,0.0119828637070331,0.806049521007477,0.0979564453799848,0.51516786888628,0.00862210806024607
261,0.647909431374124,0.0459426603735921,0.505563024582341,0.00405585968998296,0.687605749628865,0.028854039530692,0.513922429918108,0.0122120692645092,0.795884286158998,0.103438054453164,0.516718981230166,0.00960945827757183,0.646098498021017,0.0446561557912165,0.505592201242066,0.00433049634892126,0.690261497983082,0.025891762147908,0.515364570448664,0.00986307524774562,0.804848073465262,0.0990135848162489,0.515965334111079,0.0108317430507093
262,0.648830461186553,0.0457983702180283,0.50451422181167,0.00275005108196247,0.687168732071762,0.0294789138453444,0.515347718625056,0.0126961109169994,0.795729689523815,0.100641326488471,0.51746468521202,0.0118491895124249,0.64665194914907,0.0433422706237333,0.504623042636901,0.00376113009461004,0.690435915004166,0.0263986175345485,0.515788844331371,0.0117482591435422,0.803189520376586,0.100333519167864,0.516029537847225,0.0107700702234073
263,0.647659122772752,0.045160058210675,0.505672396151477,0.00505201500064001,0.685887299614799,0.0300254293964761,0.514860088204283,0.0123903352912459,0.799760368529759,0.0988537066522684,0.515626997038962,0.00878136109960527,0.646064205897425,0.0427686195342039,0.505440496120155,0.0037700851954409,0.690105874999434,0.0272445672853228,0.515867311840826,0.0136132838565646,0.801961131870375,0.0999404233795638,0.516682614821385,0.0109054712915962
264,0.64696879460818,0.0447986975759237,0.504899984387085,0.00392232583339715,0.685533155129411,0.0322233594778012,0.515389305305073,0.012293592562746,0.800369862665072,0.095817359687743,0.516097476339167,0.00953333789682623,0.645688890168011,0.0424255300687381,0.505347232298924,0.00391932305040822,0.690421985640519,0.0275914964055943,0.517446498644052,0.0130214773137177,0.803018519222042,0.097329747031712,0.516918943577105,0.0103186535483381
265,0.646708032226363,0.0449208302903934,0.504391174908925,0.00259374588384571,0.68505456214687,0.0337795191471249,0.514784108812252,0.0117347249100003,0.803929303325363,0.0938110923254279,0.515435935840117,0.0104310398035305,0.645426358033689,0.0420560609275211,0.505041296309203,0.00355831171824108,0.69051169609593,0.0281279441520731,0.518237191176595,0.0142918784033479,0.805030753880927,0.0950940468611908,0.51612088205978,0.00945593553762793
266,0.645789177321822,0.0450704286506253,0.504688666705423,0.00350153436199295,0.683707157527527,0.036162610668405,0.513727262879234,0.0105156332335854,0.80632926112348,0.0909072820544565,0.515391225075265,0.010666024907386,0.645076518272616,0.0430402641635314,0.505040204037267,0.00428650303238338,0.68933353263781,0.029942412518048,0.51683028425665,0.0114953325186597,0.806043064386177,0.0935701696395479,0.516365039878647,0.0111520426668259
267,0.645175647270625,0.0460713092584275,0.504276130595753,0.00340209778793822,0.682961093450532,0.0387194878295298,0.515124841980154,0.0106750939947963,0.806630164865736,0.0903380863251813,0.515534317666276,0.0101069692865559,0.643945601504889,0.044237270713464,0.505493530752952,0.00404477432399136,0.687876275691924,0.0326301966755464,0.515916534297723,0.0117446220600571,0.808602453033272,0.0913195745880193,0.515058259279385,0.00946502191851243
268,0.64500666183559,0.0478988555265504,0.504066475741619,0.00255454754461168,0.681142141574436,0.0416240821915261,0.515729401376535,0.0124302873576117,0.805486425088827,0.0900581470401922,0.516569054698314,0.0112473736515937,0.64376657292446,0.0457695161798052,0.5049716662867,0.00360512907967413,0.685750137341154,0.0361441474010448,0.517595817356947,0.0148248820845273,0.807827922957165,0.0884732807155133,0.514282814782888,0.00855839437749982
269,0.644513722716129,0.049042843917567,0.504429586512716,0.00338030752342506,0.678999602369279,0.0456774937041438,0.514157362183228,0.0100113100577312,0.807227295773572,0.0893090554248929,0.517187374303816,0.0119007468846718,0.643361857942256,0.0469420257067611,0.505836586342716,0.00559372320864374,0.683288571405097,0.0401805708038053,0.517358098355265,0.0156340962046154,0.805335954433602,0.0863845246116802,0.516274485270223,0.0114888248317992
270,0.644479652148506,0.0492578755812919,0.50465266973259,0.00350167107360623,0.676548959828219,0.0477673063076368,0.515051702510429,0.0125400396737639,0.807982599368924,0.0912697934746372,0.515459820100124,0.00965988010984943,0.643379071718877,0.047697706030759,0.505208266234457,0.00468667904218629,0.681615620435241,0.0441317057914401,0.517285700490834,0.0147813543640427,0.804865462609276,0.0886772997376995,0.515146782799976,0.00975211896194371
271,0.645167755334242,0.0487628281343864,0.504362540293804,0.00288015917049094,0.676019492567704,0.0494407799115257,0.514299149122111,0.0108843038142039,0.809292716501996,0.0941808859183246,0.51615197806867,0.0106282933968676,0.643266764007116,0.0477973569965921,0.505943949093774,0.00545896997917594,0.680225216889828,0.0470805669105022,0.516323141519506,0.0129285748146118,0.805127136246515,0.0911642284903661,0.51415630297377,0.00861422637856217
272,0.64572857124003,0.0477809446693834,0.504690346991796,0.00391799840947536,0.675694546842015,0.0488216113957678,0.513815236206843,0.0103211510026018,0.811902561033223,0.095524354805891,0.515412443317184,0.00901550714142286,0.644431795137025,0.0475667444019098,0.504956713223368,0.00369261284527337,0.679833324981962,0.0478539872043059,0.517478230593991,0.0134810155481178,0.803482602400765,0.0913613587707865,0.51544819027588,0.00971308844406786
273,0.64662959009295,0.0470583572831587,0.504619533044019,0.00400554822380588,0.675656254473294,0.0471445106379534,0.514163661290495,0.0112102964268172,0.811931526623535,0.0915245677754934,0.515635866230251,0.00941604469907748,0.645001548594694,0.0453693749362278,0.505067012304929,0.00378376069328732,0.680144146614609,0.047893155355913,0.517591247562869,0.0132375306859428,0.805267158962123,0.0910243615280333,0.514535604124776,0.00953668876096344
274,0.648465215969573,0.0461587378580718,0.504244050223465,0.00336200757973626,0.675851918728294,0.045962091420668,0.5153335414435,0.0107879620356063,0.81475120767466,0.089395268746786,0.515443660748177,0.0100706821750543,0.646521236398985,0.0442733131343776,0.505747531344566,0.00487316259518379,0.679843469493091,0.0473141710592805,0.516906126916587,0.0131494657383993,0.805124649362415,0.0906106668887319,0.516133063942193,0.0115828627120906
275,0.649554211740772,0.0448618838462013,0.504040623239543,0.00334036729200248,0.675869104841266,0.0453806119030521,0.51451969415997,0.0101837264969259,0.818965202765043,0.0863480720382669,0.514414321125672,0.00844602140371598,0.646878543646561,0.0425010894887645,0.505427079420047,0.00464939978207794,0.678871911233257,0.0478537890307473,0.518778641788155,0.0131049361241277,0.807705940118781,0.0890038441269874,0.514991516622988,0.00881925787322378
276,0.65046562464852,0.0436664809316558,0.504863973493172,0.00375082053695658,0.676430548246808,0.044561790794509,0.516073811760467,0.0138921784352626,0.817722860153768,0.0844909736635348,0.515018659470535,0.0105671729853405,0.648571644870027,0.0410240820098558,0.504712713866525,0.00423874549033509,0.67848837416829,0.0486987157163553,0.518492991453708,0.0141629589639543,0.809819991658534,0.0867868020403098,0.514645362454503,0.0088231254165484
277,0.651376678903895,0.0422256453962608,0.50396411735282,0.00332802311130792,0.677609015737522,0.0443759741042617,0.516000575791423,0.0123132450310006,0.819442381179125,0.0799115331027583,0.514749359489121,0.00963290955586371,0.648706879560515,0.0408230851851808,0.505209901404741,0.00428314419749031,0.678049404290425,0.0487093997993864,0.51965393074676,0.0146379815124944,0.812189233486613,0.083708067241441,0.515821817885056,0.0100595985832785
278,0.650751713426367,0.0417348395191136,0.505002088729988,0.00433053191950898,0.676854216871796,0.0438264325449339,0.516145494896639,0.0124947200736502,0.817137362996657,0.0768976887569018,0.513944003082777,0.00891050226983098,0.64894579950519,0.0412172502598171,0.505126679353928,0.00441597701061662,0.676972469790536,0.0469722518524879,0.517726698051368,0.0139817064409578,0.812224286004308,0.0799343372236678,0.516328526602484,0.0108224380192525
279,0.650637712090827,0.0425537618088185,0.504396656977293,0.00425476412876438,0.676675873143206,0.0423045293928288,0.51624756989268,0.011751520442566,0.817575797003453,0.0744211791409065,0.513864632552631,0.00906240041610321,0.648288035324536,0.0420082409324605,0.505188697551723,0.00470095380050461,0.676460573059365,0.0459217359691408,0.518192275452336,0.0130585827756204,0.814308494936623,0.0757700024072268,0.515254857346889,0.00958447147690308
280,0.650913288345576,0.0441650851727659,0.504248760199612,0.00369151165879043,0.674027163520098,0.0443162997003314,0.51565622875314,0.0105217604154668,0.817210513471616,0.0720472233080806,0.513966662939079,0.0097527855572801,0.648513000405772,0.0437112064658127,0.504952243752451,0.0039197010559088,0.674214920541513,0.0465745885449694,0.51883360113904,0.0145849289142681,0.813209741025043,0.0748345155109174,0.514665309269847,0.00954534971558181
281,0.649793172727794,0.0455730791151677,0.504997625305702,0.00416450796985728,0.670741758476901,0.0477092756486623,0.5164750943744,0.0169187303382618,0.814915437679308,0.0710920548873961,0.513887872594842,0.00897622706138256,0.648806166863987,0.0458298170565862,0.504145332190255,0.00332335627480287,0.671588793146472,0.049147421111384,0.518042905378349,0.0123805746394772,0.811138361438146,0.0714831507148142,0.515328063355996,0.00967046081296961
282,0.649064356407496,0.0461907074068377,0.505343390577256,0.00400284257919704,0.668293443025287,0.0525043466011837,0.517405823473195,0.0149357066489352,0.811940577651131,0.072205900536195,0.512970888026756,0.00816810747643978,0.649292492916732,0.0465066974282593,0.505010253935223,0.00396785728278907,0.668680869870934,0.0532423355380536,0.519389960746767,0.0145527748851219,0.808023329361436,0.0718097136061615,0.514051451255106,0.00885822124594706
283,0.648537186759069,0.0471774589252601,0.50531796258689,0.00364069580544851,0.666493371183782,0.056484318421757,0.516408904689538,0.0144240126202345,0.811332996498525,0.0719674244587503,0.513682816307191,0.00821072177383605,0.648024050174261,0.0466465170844208,0.504628733439262,0.00288840472097079,0.66738487789731,0.0570100136394508,0.519169969097898,0.0138516937549687,0.805455605532328,0.0725473020536825,0.51437186486186,0.0117777318016308
284,0.648967880110632,0.0479566276143304,0.505530651883052,0.0038946920027917,0.666044137192621,0.0587461023382557,0.515005848512057,0.0116738538209729,0.809383253124861,0.0747498861581549,0.514738919827801,0.0107197631728652,0.647330082305287,0.0469015663331823,0.505189506599426,0.00368008922449314,0.667218397837347,0.0598567000838701,0.517496821708841,0.0110547434620438,0.802646917250579,0.0729703082563251,0.514597769281041,0.0126288741276679
285,0.649028291742747,0.0483221498394159,0.505107899811781,0.00366512485026622,0.66633593637591,0.0599265162831757,0.515259969280457,0.0117133289218524,0.806745172742771,0.0782811543294945,0.513293627741538,0.00879530414730496,0.646160463987568,0.0478138204576387,0.504943331378379,0.00343563721593254,0.667949348015687,0.0620561645907831,0.520518353249182,0.0150447446107647,0.800340425387397,0.0755733616824629,0.513111036727556,0.00933909119971604
286,0.648566040331383,0.0482429653554537,0.504906633763253,0.00329771371164331,0.666113205845672,0.0601148923687758,0.516839139542634,0.0127531438531099,0.805270936233902,0.0833603506022733,0.513473698750482,0.00859202657819081,0.646971560222373,0.0477020043956089,0.504993390419536,0.00377039244129957,0.668251195050167,0.0633468023576476,0.517520144572586,0.0132148013972914,0.80057964094109,0.0814537028120903,0.513540165034286,0.0114374802993478
287,0.648476869419811,0.0468027594470756,0.505151043670804,0.00380929749536117,0.664357706481077,0.0608748506183239,0.514913317442781,0.0113297284583693,0.807085852197487,0.0859272775344688,0.512561511655546,0.00761672125201623,0.647306149430172,0.047735435696516,0.505016506526147,0.00361358558336667,0.66742925998014,0.0635538248402855,0.516966215615891,0.0126892196464642,0.800345367749458,0.0827520932805607,0.513145065998202,0.00950876255294475
288,0.64813222423085,0.0461242755040317,0.5056148673993,0.00452079888040664,0.662979932359519,0.0604505645393007,0.51719900242179,0.0160240328403658,0.807461247633128,0.0876578253947118,0.514087104150548,0.00855251661287651,0.647314877582937,0.0474003623496798,0.505470914545071,0.00424687160640426,0.6662042693093,0.0638249842644772,0.517384778227066,0.0146668713069277,0.802385779786552,0.0847339485050976,0.512216343179245,0.00872163607333141
289,0.64838172899859,0.045452698416609,0.505329293078784,0.00425756462896829,0.662433586126481,0.0601986048263576,0.514993986364322,0.0136231844824339,0.811142731715856,0.0896498490309355,0.513859808788305,0.00857103632289574,0.647713249383212,0.047605504474107,0.505371907224934,0.00396502333045034,0.665254291741568,0.0625513708686554,0.518938567068188,0.0130694551074747,0.803262307618306,0.0851318735358005,0.511700014196738,0.00776936174746351
290,0.648333647727169,0.0436782061509739,0.505466705524391,0.00396871008058317,0.66242108785637,0.0606764948507327,0.514720506735565,0.0126528362506499,0.810341484869017,0.0883606910840066,0.513770343073782,0.00835874049323842,0.647971059470281,0.0460586467148488,0.505414289207517,0.00360792391648402,0.664982436104678,0.0616058801631939,0.519104491040726,0.0140231545487639,0.806166444747841,0.0822418854744486,0.511740545188518,0.00791642426474784
291,0.648287544520241,0.0415288568442697,0.506100218645263,0.0042893414268145,0.661396723066168,0.0623797964812713,0.515926509522201,0.016413536563137,0.811484218973378,0.0886217779334578,0.513984995575644,0.0110818735631121,0.648200841311341,0.0445979527375227,0.505509297221569,0.00411691695176393,0.664315276949539,0.062607851538549,0.51903942335966,0.0144864576158391,0.811005339566334,0.0811166155086414,0.512401954340957,0.00867562749951855
292,0.649583445606064,0.039093725661604,0.505659972546816,0.00424464746251475,0.661344896907431,0.0627701260006935,0.516832439395329,0.0149427461746386,0.813555001630359,0.0844410992859719,0.515388815780085,0.0104380680263101,0.649047423674888,0.0422233467264275,0.50526392760361,0.00367650590506321,0.664872129297303,0.062473724847902,0.518937656979876,0.0146505405922914,0.81241127533718,0.0773344930265273,0.514653566916367,0.00910236478001649
293,0.650884610126379,0.0367062763144401,0.505081220610334,0.00347376062961855,0.662160463557591,0.0630017449325593,0.517457900089216,0.0145855649867466,0.814037631011285,0.0813656234879888,0.514771316376479,0.0107719516514896,0.649517223873696,0.0400438025290804,0.505336951915914,0.00411260482187023,0.664978803887557,0.0627600195157363,0.518115642407866,0.0125091484992149,0.816777340548695,0.0739197464567613,0.514961312198023,0.0112306701616805
294,0.652219878834623,0.0349078958724487,0.505118808109507,0.00379312015410802,0.6609861930077,0.0619280487891744,0.515061393164053,0.0121172956123433,0.814948765511424,0.0759940199595693,0.514653280760765,0.0098990233744708,0.650801338218706,0.0377453888173876,0.505267164292233,0.00354987457834784,0.664633302166726,0.0618405692253081,0.519297151850507,0.0132058292420931,0.813371873782462,0.0721953629946312,0.514174629722785,0.0105253773160378
295,0.653213112941283,0.0337812761417256,0.506010624130159,0.00406482563142026,0.66069562775395,0.0612807156015287,0.516004176601417,0.0132774311779074,0.812243905105276,0.0771607562149598,0.51616996511183,0.0117741293742952,0.651475553370249,0.0361899860162433,0.504984862600759,0.00371324777564577,0.66440364333272,0.0612541842933774,0.518779271676301,0.0123911268128307,0.81276559142347,0.0741940274284222,0.515003731273586,0.0108467020793336
296,0.65494951540913,0.0330003777756397,0.505539067627363,0.00425758831437158,0.660673060897063,0.0608739020568776,0.516475910776528,0.0105258598934236,0.809969662930548,0.0777822152363002,0.518008505166466,0.0152481697100365,0.652751417685776,0.0342779845686488,0.505044130989577,0.00384510763643772,0.663780119668815,0.0604786072046603,0.51987408534582,0.0126084756425263,0.808136550703191,0.0766984295171772,0.515944162836394,0.0127732984177494
297,0.655801573817375,0.0326800157891812,0.505246476783098,0.00395103200578986,0.66155385237939,0.0610351425399142,0.515741864030349,0.0121670316221037,0.811986503174794,0.079420911389735,0.515900993009768,0.00924293385113335,0.653350802250911,0.0333891670778103,0.505466896451669,0.00389926584510595,0.663858059832662,0.0605844183895289,0.517704176921144,0.0118829397616273,0.810231487455457,0.0798424451771454,0.51466041690028,0.0103455960844181
298,0.655799958319216,0.0312954591509592,0.505294585469457,0.00510569014400987,0.663097132745355,0.0610685984955891,0.517966894531593,0.0142304205503554,0.809507035389373,0.0792632577528913,0.515907134853815,0.009522446274297,0.653665521125124,0.0321838457088997,0.506252537019825,0.00473515538344505,0.663981645130308,0.0598450347374957,0.517990952056681,0.0135229089974436,0.809515815565596,0.0820438579583538,0.515313941009677,0.00898627698249265
299,0.656494156817492,0.0300363590523849,0.504683157378298,0.00422108241825382,0.6637411981749,0.0598227607131283,0.51698328938856,0.0126116315467168,0.810008005375193,0.0824165276000084,0.516114484881234,0.0101356159448057,0.654033044361603,0.03163740985385,0.504407063077305,0.00357326946983279,0.665873332665176,0.0587328298148836,0.520155681459479,0.0133626331482962,0.808221991310717,0.0836989931425528,0.515268111587439,0.00862858871976253
300,0.657160632608751,0.0293549831345348,0.505178513501501,0.00422724698454402,0.66484771327793,0.0580379429708899,0.516988049674028,0.0121841271881423,0.810560258248298,0.0847960826777945,0.515869975958248,0.0101828166366472,0.654693343242521,0.030848819766375,0.505252712679385,0.00414652888262464,0.666019787009083,0.0571745539455737,0.517305264380859,0.010819759098347,0.807534217678444,0.0856082878131261,0.515571876256941,0.0086181754810467
